candidate_id,sample,tile_id,mask_index,pred_label,area,bbox_xyxy,mask_bbox_xyxy,upscaled_bbox_xyxy,tile_box_xyxy,selection_rule,shape_extent,shape_aspect,mask_intensity_mean
10596,6,r1_c1,261,shadow_ball,143.0,"[801, 593, 815, 607]","[374, 251, 388, 265]","[1124, 753, 1167, 794]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7295918367346939,1.0,121.13986206054688
10597,4,r1_c1,172,shadow_double_ball_cluster,360.0,"[645, 567, 666, 592]","[218, 225, 239, 250]","[656, 675, 718, 749]","[427, 342, 853, 684]",area_shape_shadow_double_ball_cluster,0.6857142857142857,0.84,107.37222290039062
10598,4,r1_c1,320,single_ball_background_mixed,311.0,"[743, 600, 774, 627]","[316, 258, 347, 285]","[949, 774, 1044, 855]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.3715651135005974,0.8709677419354839,125.15755462646484
10599,4,r2_c1,136,double_ball_cluster,355.0,"[548, 813, 569, 840]","[121, 129, 142, 156]","[363, 386, 426, 469]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.6261022927689595,0.7777777777777778,132.0619659423828
10600,8,r0_c2,106,interference,43.0,"[935, 174, 944, 181]","[82, 174, 91, 181]","[247, 522, 272, 543]","[853, 0, 1280, 342]",area_shape_interference,0.6825396825396826,0.7777777777777778,140.7906951904297
10601,3,r1_c0,158,real_ball,177.0,"[202, 453, 217, 468]","[202, 111, 217, 126]","[604, 332, 649, 378]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,131.90396118164062
10602,1,r1_c0,76,shadow_ball,177.0,"[237, 499, 252, 514]","[237, 157, 252, 172]","[710, 471, 756, 516]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,121.61016845703125
10603,2,r0_c0,417,shadow_double_ball_cluster,360.0,"[5, 53, 23, 82]","[5, 53, 23, 82]","[14, 158, 68, 246]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.6896551724137931,0.6206896551724138,115.06666564941406
10604,1,r2_c1,167,shadow_ball,160.0,"[691, 745, 706, 759]","[264, 61, 279, 75]","[793, 182, 838, 225]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7619047619047619,0.9333333333333333,120.42500305175781
10605,2,r1_c2,91,shadow_ball,150.0,"[1055, 631, 1069, 645]","[202, 289, 216, 303]","[605, 866, 647, 909]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.7653061224489796,1.0,105.76000213623047
10606,1,r0_c1,388,single_ball_background_mixed,293.0,"[566, 223, 591, 248]","[139, 223, 164, 248]","[418, 669, 494, 745]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.4688,1.0,129.51536560058594
10607,3,r2_c2,3,interference,1300.0,"[970, 970, 1070, 983]","[117, 286, 217, 299]","[351, 858, 652, 898]","[853, 684, 1280, 1026]",area_shape_interference,1.0,0.13,251.9046173095703
10608,4,r0_c1,210,double_ball_cluster,405.0,"[543, 177, 561, 208]","[116, 177, 134, 208]","[349, 531, 402, 624]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.7258064516129032,0.5806451612903226,127.20246887207031
10609,6,r1_c2,290,single_ball_background_mixed,356.0,"[865, 352, 895, 382]","[12, 10, 42, 40]","[37, 29, 126, 120]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.39555555555555555,1.0,129.0983123779297
10610,1,r1_c1,205,real_ball,178.0,"[427, 642, 442, 657]","[0, 300, 15, 315]","[0, 898, 44, 944]","[427, 342, 853, 684]",area_shape_real_ball,0.7911111111111111,1.0,135.0842742919922
10611,4,r2_c0,208,double_ball_cluster,388.0,"[89, 731, 118, 753]","[89, 47, 118, 69]","[267, 141, 354, 207]","[0, 684, 427, 1026]",area_shape_double_ball_cluster,0.6081504702194357,0.7586206896551724,129.29896545410156
10612,6,r1_c0,33,double_ball_cluster,353.0,"[292, 601, 315, 622]","[292, 259, 315, 280]","[876, 777, 943, 839]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.7308488612836439,0.9130434782608695,127.22946166992188
10613,2,r0_c0,405,single_ball_background_mixed,342.0,"[61, 190, 76, 220]","[61, 190, 76, 220]","[183, 570, 229, 660]","[0, 0, 427, 342]",area_shape_single_ball_background_mixed,0.76,0.5,115.71344757080078
10614,2,r1_c0,37,shadow_ball,177.0,"[262, 632, 277, 647]","[262, 290, 277, 305]","[785, 869, 829, 915]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,116.23728942871094
10615,3,r1_c0,371,shadow_double_ball_cluster,366.0,"[398, 502, 427, 518]","[398, 160, 427, 176]","[1194, 479, 1280, 529]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.7887931034482759,0.5517241379310345,120.04644775390625
10616,2,r2_c0,132,shadow_double_ball_cluster,328.0,"[58, 934, 74, 960]","[58, 250, 74, 276]","[175, 751, 222, 828]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.7884615384615384,0.6153846153846154,122.3993911743164
10617,5,r0_c0,80,shadow_ball,179.0,"[75, 187, 90, 202]","[75, 187, 90, 202]","[224, 562, 271, 607]","[0, 0, 427, 342]",area_shape_shadow_ball,0.7955555555555556,1.0,108.77095031738281
10618,2,r1_c2,332,shadow_double_ball_cluster,373.0,"[1245, 596, 1261, 626]","[392, 254, 408, 284]","[1175, 761, 1222, 853]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.7770833333333333,0.5333333333333333,117.17158508300781
10619,5,r2_c1,226,single_ball_background_mixed,326.0,"[653, 936, 677, 960]","[226, 252, 250, 276]","[678, 757, 750, 828]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.5659722222222222,1.0,131.8650360107422
10620,2,r2_c2,275,shadow_double_ball_cluster,360.0,"[1059, 797, 1083, 820]","[206, 113, 230, 136]","[619, 339, 690, 407]","[853, 684, 1280, 1026]",area_shape_shadow_double_ball_cluster,0.6521739130434783,0.9583333333333334,98.9638900756836
10621,2,r0_c1,343,single_ball_background_mixed,347.0,"[698, 56, 728, 83]","[271, 56, 301, 83]","[813, 169, 903, 249]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.4283950617283951,0.9,124.3688735961914
10622,3,r2_c1,181,double_ball_cluster,355.0,"[641, 1001, 670, 1019]","[214, 317, 243, 335]","[642, 950, 729, 1006]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.6800766283524904,0.6206896551724138,141.445068359375
10623,5,r2_c1,237,single_ball_background_mixed,319.0,"[472, 891, 497, 920]","[45, 207, 70, 236]","[136, 621, 209, 709]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.44,0.8620689655172413,114.8119125366211
10624,3,r0_c1,341,shadow_double_ball_cluster,305.0,"[836, 128, 853, 153]","[409, 128, 426, 153]","[1228, 384, 1280, 459]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.7176470588235294,0.68,104.52130889892578
10625,6,r0_c1,186,double_ball_cluster,397.0,"[618, 285, 644, 313]","[191, 285, 217, 313]","[574, 856, 651, 940]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.5453296703296703,0.9285714285714286,129.97984313964844
10626,8,r2_c1,35,real_ball,200.0,"[575, 940, 590, 956]","[148, 256, 163, 272]","[444, 769, 490, 818]","[427, 684, 853, 1026]",area_shape_real_ball,0.8333333333333334,0.9375,139.9550018310547
10627,4,r2_c0,186,real_ball,199.0,"[196, 888, 211, 904]","[196, 204, 211, 220]","[589, 611, 634, 660]","[0, 684, 427, 1026]",area_shape_real_ball,0.8291666666666667,0.9375,131.4723663330078
10628,1,r2_c1,304,interference,191.0,"[733, 796, 754, 820]","[306, 112, 327, 136]","[918, 335, 984, 407]","[427, 684, 853, 1026]",area_shape_interference,0.37896825396825395,0.875,131.86387634277344
10629,3,r0_c1,117,real_ball,200.0,"[587, 77, 603, 93]","[160, 77, 176, 93]","[481, 230, 530, 278]","[427, 0, 853, 342]",area_shape_real_ball,0.78125,1.0,135.08999633789062
10630,6,r1_c2,256,shadow_double_ball_cluster,358.0,"[891, 348, 908, 378]","[38, 6, 55, 36]","[113, 17, 164, 108]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.7019607843137254,0.5666666666666667,122.30167388916016
10631,4,r0_c2,238,interference,226.0,"[853, 206, 863, 240]","[0, 206, 10, 240]","[0, 617, 29, 720]","[853, 0, 1280, 342]",area_shape_interference,0.6647058823529411,0.29411764705882354,111.37610626220703
10632,2,r2_c2,206,shadow_ball,137.0,"[1268, 794, 1280, 809]","[415, 110, 427, 125]","[1244, 331, 1280, 374]","[853, 684, 1280, 1026]",area_shape_shadow_ball,0.7611111111111111,0.8,113.33576965332031
10633,1,r2_c0,216,interference,184.0,"[406, 702, 421, 730]","[406, 18, 421, 46]","[1217, 55, 1263, 139]","[0, 684, 427, 1026]",area_shape_interference,0.4380952380952381,0.5357142857142857,125.73369598388672
10634,3,r0_c2,237,shadow_ball,158.0,"[1075, 45, 1090, 60]","[222, 45, 237, 60]","[666, 136, 709, 179]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.7022222222222222,1.0,119.93038177490234
10635,8,r0_c2,87,interference,80.0,"[1148, 64, 1158, 75]","[295, 64, 305, 75]","[885, 193, 914, 224]","[853, 0, 1280, 342]",area_shape_interference,0.7272727272727273,0.9090909090909091,93.8125
10636,1,r1_c1,108,real_ball,178.0,"[648, 425, 663, 440]","[221, 83, 236, 98]","[665, 248, 710, 293]","[427, 342, 853, 684]",area_shape_real_ball,0.7911111111111111,1.0,133.2359619140625
10637,3,r2_c0,131,single_ball_background_mixed,338.0,"[137, 885, 154, 913]","[137, 201, 154, 229]","[411, 604, 463, 687]","[0, 684, 427, 1026]",area_shape_single_ball_background_mixed,0.7100840336134454,0.6071428571428571,129.42308044433594
10638,8,r0_c0,84,real_ball,122.0,"[416, 196, 427, 211]","[416, 196, 427, 211]","[1247, 587, 1280, 632]","[0, 0, 427, 342]",area_shape_real_ball,0.7393939393939394,0.7333333333333333,133.0737762451172
10639,1,r1_c1,428,single_ball_background_mixed,306.0,"[782, 342, 813, 356]","[355, 0, 386, 14]","[1067, 0, 1160, 41]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.7050691244239631,0.45161290322580644,110.12744903564453
10640,6,r1_c2,173,interference,73.0,"[1145, 634, 1156, 643]","[292, 292, 303, 301]","[876, 875, 909, 903]","[853, 342, 1280, 684]",area_shape_interference,0.7373737373737373,0.8181818181818182,131.1643829345703
10641,4,r2_c1,138,double_ball_cluster,355.0,"[641, 1001, 670, 1019]","[214, 317, 243, 335]","[642, 950, 729, 1006]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.6800766283524904,0.6206896551724138,141.445068359375
10642,3,r1_c0,8,real_ball,177.0,"[193, 564, 208, 579]","[193, 222, 208, 237]","[578, 666, 623, 712]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,133.51412963867188
10643,3,r1_c0,118,real_ball,177.0,"[101, 493, 116, 508]","[101, 151, 116, 166]","[302, 453, 347, 497]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,131.29379272460938
10644,3,r1_c1,72,shadow_ball,182.0,"[589, 378, 604, 394]","[162, 36, 177, 52]","[488, 109, 532, 155]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7583333333333333,0.9375,116.42857360839844
10645,3,r2_c1,309,shadow_ball,133.0,"[722, 882, 739, 894]","[295, 198, 312, 210]","[886, 594, 937, 630]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.6519607843137255,0.7058823529411765,116.43608856201172
10646,2,r1_c1,375,single_ball_background_mixed,378.0,"[431, 347, 456, 378]","[4, 5, 29, 36]","[11, 16, 87, 107]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.48774193548387096,0.8064516129032258,114.32010650634766
10647,1,r0_c2,194,real_ball,178.0,"[1030, 161, 1045, 176]","[177, 161, 192, 176]","[530, 484, 575, 529]","[853, 0, 1280, 342]",area_shape_real_ball,0.7911111111111111,1.0,136.86517333984375
10648,4,r1_c1,296,shadow_double_ball_cluster,354.0,"[484, 434, 508, 457]","[57, 92, 81, 115]","[171, 275, 243, 346]","[427, 342, 853, 684]",area_shape_shadow_double_ball_cluster,0.6413043478260869,0.9583333333333334,113.80508422851562
10649,5,r1_c2,261,single_ball_background_mixed,340.0,"[1201, 523, 1225, 550]","[348, 181, 372, 208]","[1042, 544, 1116, 623]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.5246913580246914,0.8888888888888888,130.94705200195312
10650,2,r1_c1,386,single_ball_background_mixed,343.0,"[585, 624, 605, 652]","[158, 282, 178, 310]","[476, 847, 534, 931]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.6125,0.7142857142857143,119.61807250976562
10651,3,r0_c2,250,interference,47.0,"[1177, 16, 1185, 24]","[324, 16, 332, 24]","[970, 48, 994, 73]","[853, 0, 1280, 342]",area_shape_interference,0.734375,1.0,128.14894104003906
10652,5,r0_c0,168,real_ball,184.0,"[133, 194, 148, 210]","[133, 194, 148, 210]","[398, 583, 444, 629]","[0, 0, 427, 342]",area_shape_real_ball,0.7666666666666667,0.9375,143.7391357421875
10653,3,r2_c1,198,real_ball,174.0,"[530, 878, 545, 894]","[103, 194, 118, 210]","[310, 581, 355, 629]","[427, 684, 853, 1026]",area_shape_real_ball,0.725,0.9375,136.23562622070312
10654,8,r0_c2,109,interference,56.0,"[1007, 311, 1017, 319]","[154, 311, 164, 319]","[462, 934, 491, 957]","[853, 0, 1280, 342]",area_shape_interference,0.7,0.8,127.91071319580078
10655,6,r0_c1,221,double_ball_cluster,353.0,"[647, 0, 667, 27]","[220, 0, 240, 27]","[661, 0, 721, 80]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.6537037037037037,0.7407407407407407,135.2691192626953
10656,2,r0_c1,12,shadow_ball,178.0,"[647, 148, 662, 163]","[220, 148, 235, 163]","[661, 443, 705, 490]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7911111111111111,1.0,111.13483428955078
10657,7,r1_c1,37,real_ball,230.0,"[548, 396, 565, 413]","[121, 54, 138, 71]","[363, 163, 415, 214]","[427, 342, 853, 684]",area_shape_real_ball,0.7958477508650519,1.0,129.16957092285156
10658,4,r2_c2,196,single_ball_background_mixed,243.0,"[1039, 786, 1052, 810]","[186, 102, 199, 126]","[557, 305, 598, 379]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.7788461538461539,0.5416666666666666,124.2427978515625
10659,3,r2_c1,273,shadow_double_ball_cluster,356.0,"[437, 869, 466, 885]","[10, 185, 39, 201]","[29, 554, 117, 603]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.7672413793103449,0.5517241379310345,120.4466323852539
10660,2,r1_c2,390,shadow_double_ball_cluster,358.0,"[858, 571, 883, 597]","[5, 229, 30, 255]","[14, 687, 90, 766]","[853, 342, 1280, 684]",area_shape_shadow_double_ball_cluster,0.5507692307692308,0.9615384615384616,117.88826751708984
10661,6,r1_c2,267,double_ball_cluster,362.0,"[1020, 600, 1036, 631]","[167, 258, 183, 289]","[502, 774, 549, 868]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.7298387096774194,0.5161290322580645,134.3756866455078
10662,4,r0_c2,23,real_ball,178.0,"[1035, 274, 1050, 289]","[182, 274, 197, 289]","[546, 821, 590, 866]","[853, 0, 1280, 342]",area_shape_real_ball,0.7911111111111111,1.0,129.7415771484375
10663,4,r0_c1,236,single_ball_background_mixed,321.0,"[671, 21, 699, 41]","[244, 21, 272, 41]","[732, 62, 816, 123]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.5732142857142857,0.7142857142857143,126.16199493408203
10664,3,r1_c0,367,double_ball_cluster,353.0,"[174, 508, 189, 537]","[174, 166, 189, 195]","[522, 498, 568, 586]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.8114942528735632,0.5172413793103449,123.45325469970703
10665,4,r1_c2,267,single_ball_background_mixed,389.0,"[977, 603, 994, 634]","[124, 261, 141, 292]","[362, 784, 423, 877]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.7381404174573055,0.5483870967741935,123.6529541015625
10666,3,r1_c2,362,double_ball_cluster,357.0,"[868, 397, 891, 424]","[15, 55, 38, 82]","[44, 166, 115, 246]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.5748792270531401,0.8518518518518519,129.9691925048828
10667,1,r2_c1,6,real_ball,178.0,"[433, 814, 448, 829]","[6, 130, 21, 145]","[18, 389, 63, 435]","[427, 684, 853, 1026]",area_shape_real_ball,0.7911111111111111,1.0,131.5898895263672
10668,5,r1_c0,8,shadow_ball,179.0,"[149, 612, 164, 627]","[149, 270, 164, 285]","[447, 809, 492, 856]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7955555555555556,1.0,120.78771209716797
10669,2,r1_c2,154,shadow_ball,178.0,"[858, 571, 873, 586]","[5, 229, 20, 244]","[14, 688, 60, 732]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,112.46629333496094
10670,5,r2_c0,138,interference,54.0,"[81, 754, 88, 763]","[81, 70, 88, 79]","[242, 209, 265, 238]","[0, 684, 427, 1026]",area_shape_interference,0.8571428571428571,0.7777777777777778,119.31481170654297
10671,7,r2_c2,10,double_ball_cluster,304.0,"[1238, 980, 1260, 1006]","[385, 296, 407, 322]","[1153, 887, 1221, 966]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.5314685314685315,0.8461538461538461,138.2269744873047
10672,4,r0_c0,302,shadow_double_ball_cluster,377.0,"[91, 201, 108, 231]","[91, 201, 108, 231]","[272, 603, 325, 694]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.7392156862745098,0.5666666666666667,116.8647232055664
10673,2,r0_c2,108,shadow_double_ball_cluster,372.0,"[974, 278, 996, 300]","[121, 278, 143, 300]","[362, 834, 430, 900]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.768595041322314,1.0,114.75537872314453
10674,2,r1_c0,56,shadow_ball,177.0,"[186, 605, 201, 620]","[186, 263, 201, 278]","[558, 789, 602, 835]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,117.2033920288086
10675,4,r1_c0,249,shadow_double_ball_cluster,399.0,"[214, 453, 235, 480]","[214, 111, 235, 138]","[642, 334, 704, 414]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.7037037037037037,0.7777777777777778,97.02757263183594
10676,3,r1_c0,334,shadow_double_ball_cluster,309.0,"[62, 607, 78, 634]","[62, 265, 78, 292]","[186, 796, 234, 877]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.7152777777777778,0.5925925925925926,119.44660186767578
10677,5,r1_c1,279,shadow_double_ball_cluster,360.0,"[613, 381, 643, 399]","[186, 39, 216, 57]","[560, 116, 649, 172]","[427, 342, 853, 684]",area_shape_shadow_double_ball_cluster,0.6666666666666666,0.6,119.77777862548828
10678,4,r1_c1,131,shadow_ball,206.0,"[619, 608, 635, 623]","[192, 266, 208, 281]","[576, 798, 626, 843]","[427, 342, 853, 684]",area_shape_shadow_ball,0.8583333333333333,0.9375,118.66504669189453
10679,1,r2_c0,329,double_ball_cluster,374.0,"[156, 788, 178, 817]","[156, 104, 178, 133]","[467, 313, 535, 399]","[0, 684, 427, 1026]",area_shape_double_ball_cluster,0.5862068965517241,0.7586206896551724,131.23529052734375
10680,1,r0_c0,330,double_ball_cluster,359.0,"[398, 256, 415, 285]","[398, 256, 415, 285]","[1193, 767, 1243, 856]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.7281947261663286,0.5862068965517241,128.5181121826172
10681,4,r0_c2,258,shadow_ball,136.0,"[1055, 153, 1068, 169]","[202, 153, 215, 169]","[607, 459, 643, 508]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.6538461538461539,0.8125,110.56617736816406
10682,2,r0_c0,2,shadow_ball,177.0,"[138, 108, 153, 123]","[138, 108, 153, 123]","[413, 324, 459, 369]","[0, 0, 427, 342]",area_shape_shadow_ball,0.7866666666666666,1.0,112.68926239013672
10683,3,r0_c2,264,single_ball_background_mixed,375.0,"[1191, 243, 1208, 275]","[338, 243, 355, 275]","[1012, 730, 1063, 824]","[853, 0, 1280, 342]",area_shape_single_ball_background_mixed,0.6893382352941176,0.53125,126.37333679199219
10684,1,r2_c0,256,shadow_double_ball_cluster,345.0,"[144, 857, 164, 878]","[144, 173, 164, 194]","[433, 518, 493, 583]","[0, 684, 427, 1026]",area_shape_shadow_double_ball_cluster,0.8214285714285714,0.9523809523809523,98.57681274414062
10685,7,r0_c2,11,double_ball_cluster,270.0,"[1058, 249, 1075, 271]","[205, 249, 222, 271]","[616, 746, 665, 814]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.7219251336898396,0.7727272727272727,140.8111114501953
10686,3,r0_c1,249,interference,146.0,"[427, 72, 437, 102]","[0, 72, 10, 102]","[0, 216, 31, 307]","[427, 0, 853, 342]",area_shape_interference,0.4866666666666667,0.3333333333333333,121.98629760742188
10687,5,r0_c0,139,double_ball_cluster,357.0,"[172, 124, 196, 148]","[172, 124, 196, 148]","[517, 372, 589, 445]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6197916666666666,1.0,134.787109375
10688,1,r2_c2,298,real_ball,177.0,"[912, 827, 927, 842]","[59, 143, 74, 158]","[178, 429, 222, 473]","[853, 684, 1280, 1026]",area_shape_real_ball,0.7866666666666666,1.0,131.10169982910156
10689,3,r2_c0,211,double_ball_cluster,357.0,"[267, 873, 285, 903]","[267, 189, 285, 219]","[801, 568, 854, 658]","[0, 684, 427, 1026]",area_shape_double_ball_cluster,0.6611111111111111,0.6,130.0504150390625
10690,1,r0_c1,343,double_ball_cluster,285.0,"[497, 14, 517, 39]","[70, 14, 90, 39]","[210, 43, 269, 117]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.57,0.8,130.31228637695312
10691,2,r0_c2,361,interference,170.0,"[912, 19, 926, 46]","[59, 19, 73, 46]","[177, 56, 220, 138]","[853, 0, 1280, 342]",area_shape_interference,0.4497354497354497,0.5185185185185185,108.91764831542969
10692,4,r2_c1,252,interference,208.0,"[843, 919, 853, 948]","[416, 235, 426, 264]","[1249, 706, 1280, 793]","[427, 684, 853, 1026]",area_shape_interference,0.7172413793103448,0.3448275862068966,97.13461303710938
10693,5,r0_c0,141,real_ball,206.0,"[59, 107, 74, 124]","[59, 107, 74, 124]","[177, 320, 222, 373]","[0, 0, 427, 342]",area_shape_real_ball,0.807843137254902,0.8823529411764706,139.0291290283203
10694,3,r2_c1,239,interference,192.0,"[772, 750, 795, 772]","[345, 66, 368, 88]","[1037, 199, 1105, 264]","[427, 684, 853, 1026]",area_shape_interference,0.3794466403162055,0.9565217391304348,128.8072967529297
10695,1,r1_c0,317,double_ball_cluster,354.0,"[159, 434, 188, 452]","[159, 92, 188, 110]","[476, 275, 565, 329]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.6781609195402298,0.6206896551724138,125.02825164794922
10696,3,r1_c2,368,double_ball_cluster,353.0,"[1184, 654, 1200, 683]","[331, 312, 347, 341]","[993, 935, 1040, 1024]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.7607758620689655,0.5517241379310345,124.80169677734375
10697,4,r1_c1,37,shadow_ball,181.0,"[622, 593, 638, 607]","[195, 251, 211, 265]","[586, 752, 634, 796]","[427, 342, 853, 684]",area_shape_shadow_ball,0.8080357142857143,0.875,119.62983703613281
10698,5,r2_c2,231,interference,66.0,"[1185, 697, 1195, 704]","[332, 13, 342, 20]","[994, 38, 1026, 60]","[853, 684, 1280, 1026]",area_shape_interference,0.9428571428571428,0.7,104.83333587646484
10699,4,r0_c0,231,double_ball_cluster,353.0,"[130, 228, 150, 256]","[130, 228, 150, 256]","[391, 683, 450, 769]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6303571428571428,0.7142857142857143,126.73088073730469
10700,5,r2_c1,60,shadow_ball,175.0,"[813, 771, 828, 786]","[386, 87, 401, 102]","[1159, 260, 1205, 306]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7777777777777778,1.0,115.31999969482422
10701,2,r0_c0,401,shadow_double_ball_cluster,357.0,"[345, 248, 360, 278]","[345, 248, 360, 278]","[1033, 744, 1080, 835]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.7933333333333333,0.5,112.2717056274414
10702,2,r0_c2,183,shadow_ball,178.0,"[1039, 6, 1054, 21]","[186, 6, 201, 21]","[557, 17, 603, 65]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.7911111111111111,1.0,120.63483428955078
10703,6,r1_c0,221,interference,557.0,"[276, 587, 315, 622]","[276, 245, 315, 280]","[827, 736, 943, 839]","[0, 342, 427, 684]",area_shape_interference,0.40805860805860805,0.8974358974358975,131.3824005126953
10704,2,r0_c2,405,shadow_double_ball_cluster,352.0,"[1088, 163, 1107, 192]","[235, 163, 254, 192]","[705, 489, 762, 576]","[853, 0, 1280, 342]",area_shape_shadow_double_ball_cluster,0.6388384754990926,0.6551724137931034,114.94033813476562
10705,3,r1_c1,318,double_ball_cluster,365.0,"[474, 590, 499, 616]","[47, 248, 72, 274]","[140, 744, 216, 823]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.5615384615384615,0.9615384615384616,130.0082244873047
10706,3,r0_c0,366,interference,34.0,"[27, 301, 34, 308]","[27, 301, 34, 308]","[82, 903, 103, 923]","[0, 0, 427, 342]",area_shape_interference,0.6938775510204082,1.0,101.11764526367188
10707,4,r0_c0,255,real_ball,171.0,"[404, 254, 418, 269]","[404, 254, 418, 269]","[1212, 761, 1254, 807]","[0, 0, 427, 342]",area_shape_real_ball,0.8142857142857143,0.9333333333333333,132.625732421875
10708,4,r2_c2,177,real_ball,196.0,"[892, 744, 907, 761]","[39, 60, 54, 77]","[116, 178, 161, 230]","[853, 684, 1280, 1026]",area_shape_real_ball,0.7686274509803922,0.8823529411764706,144.1734619140625
10709,2,r0_c1,349,shadow_double_ball_cluster,353.0,"[784, 224, 814, 243]","[357, 224, 387, 243]","[1072, 671, 1162, 730]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.6192982456140351,0.6333333333333333,117.9150161743164
10710,6,r1_c2,211,real_ball,163.0,"[879, 558, 896, 570]","[26, 216, 43, 228]","[79, 648, 130, 684]","[853, 342, 1280, 684]",area_shape_real_ball,0.7990196078431373,0.7058823529411765,136.37423706054688
